Port: 1 	 Tipo: Generic 	 Fecha: 2/10/2020 	 Hora: 00:46:56 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 0
Port: mdns 	 Tipo: Reconnaissance 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 0
Port: domain 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:15 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: 4070 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: hostm* 	 Tipo: Reconnaissance 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: fe80::1d85:84de:a*
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: mdns 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: fe80::1d85:84de:a*
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 192.168.0.3
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:16 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:08:17 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:08:17 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:27 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:27 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:27 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:27 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:27 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:27 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:27 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:27 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:27 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:27 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:27 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: https 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: mdns 	 Tipo: Reconnaissance 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:28 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 0
Port: domain 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 0
Port: 4070 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 0
Port: hostm* 	 Tipo: Reconnaissance 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: fe80::1d85:84de:a*
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 0
Port: mdns 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: fe80::1d85:84de:a*
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:29 	 IP: 192.168.0.3
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:30 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:30 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:30 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:30 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:30 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:30 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:30 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:30 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 2/11/2020 	 Hora: 02:25:30 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 2/11/2020 	 Hora: 02:25:30 	 IP: 0Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:44 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:44 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:44 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: https 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:45 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: mdns 	 Tipo: Reconnaissance 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: domain 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: 4070 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: hostm* 	 Tipo: Reconnaissance 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: fe80::1d85:84de:a*
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: mdns 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: fe80::1d85:84de:a*
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:46 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
